cod_ncm;nom_categoria;desc_ncm;ignore1;ignore2;ignore3;ignore4;ignore5;
29342039;PRODUTOS QUÍMICOS ORGÂNICOS;29342039 - OUTRAS BENZOTIAZÓIS-SULFENAMIDAS;;;;;;
29342040;PRODUTOS QUÍMICOS ORGÂNICOS;29342040 - 2-(TIOCIANOMETILTIO)BENZOTIAZOL (TCMTB);;;;;;
29342090;PRODUTOS QUÍMICOS ORGÂNICOS;29342090 - OUTS.COMP.HETEROCS.C/CICLOS DE BENZOTIAZOL;;;;;;
29343010;PRODUTOS QUÍMICOS ORGÂNICOS;29343010 - MALEATO DE METOTRIMEPRAZINA;;;;;;
29343020;PRODUTOS QUÍMICOS ORGÂNICOS;29343020 - ENANTATO DE FLUFENAZINA;;;;;;
29343030;PRODUTOS QUÍMICOS ORGÂNICOS;29343030 - PROMETAZINA;;;;;;
29343090;PRODUTOS QUÍMICOS ORGÂNICOS;29343090 - OUTS.COMP.HETEROCS.COM CICLOS FENOTIAZINA;;;;;;
29349111;PRODUTOS QUÍMICOS ORGÂNICOS;29349111 - AMINOREX E SEUS SAIS;;;;;;
29349112;PRODUTOS QUÍMICOS ORGÂNICOS;29349112 - BROTIZOLAN E SEUS SAIS;;;;;;
29349121;PRODUTOS QUÍMICOS ORGÂNICOS;29349121 - CLOTIAZEPAM;;;;;;
29349122;PRODUTOS QUÍMICOS ORGÂNICOS;29349122 - CLOXAZOLAM;;;;;;
29349123;PRODUTOS QUÍMICOS ORGÂNICOS;29349123 - DEXTROMORAMIDA;;;;;;
29349129;PRODUTOS QUÍMICOS ORGÂNICOS;29349129 - SAIS CLOTIAZEPAM,CLOXAZOLAM,DEXTROMORAMIDA;;;;;;
29349131;PRODUTOS QUÍMICOS ORGÂNICOS;29349131 - FENDIMETRAZINA E SEUS SAIS;;;;;;
29349132;PRODUTOS QUÍMICOS ORGÂNICOS;29349132 - FENMETRAZINA E SEUS SAIS;;;;;;
29349133;PRODUTOS QUÍMICOS ORGÂNICOS;29349133 - HALOXAZOLAM E SEUS SAIS;;;;;;
29349141;PRODUTOS QUÍMICOS ORGÂNICOS;29349141 - KETAZOLAM;;;;;;
29349142;PRODUTOS QUÍMICOS ORGÂNICOS;29349142 - MESOCARB;;;;;;
29349149;PRODUTOS QUÍMICOS ORGÂNICOS;29349149 - OUTROS SAIS DE KETAZOLAM E MESOCARB;;;;;;
29349150;PRODUTOS QUÍMICOS ORGÂNICOS;29349150 - OXAZOLAM E SEUS SAIS;;;;;;
29349160;PRODUTOS QUÍMICOS ORGÂNICOS;29349160 - PEMOLINA E SEUS SAIS;;;;;;
29349170;PRODUTOS QUÍMICOS ORGÂNICOS;29349170 - SUFENTANILA E SEUS SAIS;;;;;;
29349911;PRODUTOS QUÍMICOS ORGÂNICOS;29349911 - MORFOLINA E SEUS SAIS;;;;;;
29349912;PRODUTOS QUÍMICOS ORGÂNICOS;29349912 - PIRENOXINA SÓDICA (CATALINO SÓDICO);;;;;;
29349913;PRODUTOS QUÍMICOS ORGÂNICOS;29349913 - NIMORAZOL;;;;;;
29349914;PRODUTOS QUÍMICOS ORGÂNICOS;29349914 - ANIDRIDO ISATÓICO(2H-3,1-BENZ.-2,4(1H)DIONA);;;;;;
29349915;PRODUTOS QUÍMICOS ORGÂNICOS;29349915 - 4,4'-DITIODIMORFOLINA;;;;;;
29349919;PRODUTOS QUÍMICOS ORGÂNICOS;29349919 - OUTS.COMP.C/ESTR.C/1CICLO OXAZINA EXC.HET.ENX;;;;;;
29349922;PRODUTOS QUÍMICOS ORGÂNICOS;29349922 - ZIDOVUDINA (AZT);;;;;;
29349923;PRODUTOS QUÍMICOS ORGÂNICOS;29349923 - TIMIDINA;;;;;;
29349924;PRODUTOS QUÍMICOS ORGÂNICOS;29349924 - FURAZOLIDONA;;;;;;
29349925;PRODUTOS QUÍMICOS ORGÂNICOS;29349925 - CITARABINA;;;;;;
29349926;PRODUTOS QUÍMICOS ORGÂNICOS;29349926 - OXADIAZONA;;;;;;
29349927;PRODUTOS QUÍMICOS ORGÂNICOS;29349927 - ESTAVUDINA;;;;;;
29349929;PRODUTOS QUÍMICOS ORGÂNICOS;29349929 - OUTS.COMP.C/3 HET.N.O.EXC.AC.NUCL.,SAIS 2934991;;;;;;
29349931;PRODUTOS QUÍMICOS ORGÂNICOS;29349931 - CETOCONAZOL;;;;;;
29349932;PRODUTOS QUÍMICOS ORGÂNICOS;29349932 - CLORIDRATO DE PRAZOSINA;;;;;;
29349933;PRODUTOS QUÍMICOS ORGÂNICOS;29349933 - TALNIFLUMATO;;;;;;
29349934;PRODUTOS QUÍMICOS ORGÂNICOS;29349934 - ÁCIDOS NUCLÉICOS E SEUS SAIS;;;;;;
29349935;PRODUTOS QUÍMICOS ORGÂNICOS;29349935 - PROPICONAZOL;;;;;;
29349939;PRODUTOS QUÍMICOS ORGÂNICOS;29349939 - OUTS.COMP.HETEROC.C/HETEROÁTOMOS NITR/OXIG.;;;;;;
29349941;PRODUTOS QUÍMICOS ORGÂNICOS;29349941 - TIOFENO;;;;;;
29349942;PRODUTOS QUÍMICOS ORGÂNICOS;29349942 - ÁCIDO 6-AMINOPENICILÂNICO;;;;;;
29349943;PRODUTOS QUÍMICOS ORGÂNICOS;29349943 - ÁCIDO 7-AMINOCEFALOSPORÂNICO;;;;;;
29349944;PRODUTOS QUÍMICOS ORGÂNICOS;29349944 - ÁCIDO 7-AMINODESACETOXICEFALOSPORÂNICO;;;;;;
29349945;PRODUTOS QUÍMICOS ORGÂNICOS;29349945 - CLORMEZANONA;;;;;;
29349946;PRODUTOS QUÍMICOS ORGÂNICOS;29349946 - 9-(N-METIL-4-PIPERIDINILIDENO)TIOXANTENO;;;;;;
29349949;PRODUTOS QUÍMICOS ORGÂNICOS;29349949 - OUTS.COMP.HETEROC.C/HETEROÁTOMOS D/ENXF.;;;;;;
29349951;PRODUTOS QUÍMICOS ORGÂNICOS;29349951 - TEBUTIURON;;;;;;
29349952;PRODUTOS QUÍMICOS ORGÂNICOS;29349952 - TETRAMISOL;;;;;;
29349953;PRODUTOS QUÍMICOS ORGÂNICOS;29349953 - LEVAMISOL E SEUS SAIS;;;;;;
29349954;PRODUTOS QUÍMICOS ORGÂNICOS;29349954 - TIOCONAZOL;;;;;;
29349959;PRODUTOS QUÍMICOS ORGÂNICOS;29349959 - OUTS.COMP.HETEROC.C/3 HETEROÁTOMOS D/ENX.;;;;;;
29349961;PRODUTOS QUÍMICOS ORGÂNICOS;29349961 - CLORIDRATO DE TIZANIDINA;;;;;;
29349969;PRODUTOS QUÍMICOS ORGÂNICOS;29349969 - OUTS.COMP.C/ESTR.HET.ENXOFRE,D/ENX.E NITROG.;;;;;;
29349991;PRODUTOS QUÍMICOS ORGÂNICOS;29349991 - TIMOLOL;;;;;;
29349992;PRODUTOS QUÍMICOS ORGÂNICOS;29349992 - MALEATO ÁCIDO DE TIMOLOL;;;;;;
29349993;PRODUTOS QUÍMICOS ORGÂNICOS;29349993 - LAMIVUDINA;;;;;;
29349999;PRODUTOS QUÍMICOS ORGÂNICOS;29349999 - OUTROS COMPOSTOS HETEROCÍCLICOS;;;;;;
29350011;PRODUTOS QUÍMICOS ORGÂNICOS;29350011 - SULFADIAZINA E SEU SAL SÓDICO;;;;;;
29350012;PRODUTOS QUÍMICOS ORGÂNICOS;29350012 - CLORTALIDONA;;;;;;
29350013;PRODUTOS QUÍMICOS ORGÂNICOS;29350013 - SULPIRIDA;;;;;;
29350014;PRODUTOS QUÍMICOS ORGÂNICOS;29350014 - VERALIPRIDA;;;;;;
29350015;PRODUTOS QUÍMICOS ORGÂNICOS;29350015 - SULFAMETAZINA(4,6-DIMETIL-2-SULFANILAMIDOPIRIM.);;;;;;
29350019;PRODUTOS QUÍMICOS ORGÂNICOS;29350019 - OUTS.SULFONAMIDAS C/HET.C/HETEROÁTOMOS;;;;;;
29350021;PRODUTOS QUÍMICOS ORGÂNICOS;29350021 - FUROSEMIDA;;;;;;
29350022;PRODUTOS QUÍMICOS ORGÂNICOS;29350022 - FTALILSULFATIAZOL;;;;;;
29350023;PRODUTOS QUÍMICOS ORGÂNICOS;29350023 - PIROXICAM;;;;;;
29350024;PRODUTOS QUÍMICOS ORGÂNICOS;29350024 - TENOXICAM;;;;;;
29350025;PRODUTOS QUÍMICOS ORGÂNICOS;29350025 - SULFAMETOXAZOL;;;;;;
29350029;PRODUTOS QUÍMICOS ORGÂNICOS;29350029 - OUTRAS SULFONAMIDAS CLORADAS;;;;;;
29350091;PRODUTOS QUÍMICOS ORGÂNICOS;29350091 - CLORAMINA-B E CLORAMINA-T;;;;;;
29350092;PRODUTOS QUÍMICOS ORGÂNICOS;29350092 - GLIBURIDA;;;;;;
29350093;PRODUTOS QUÍMICOS ORGÂNICOS;29350093 - TOLUENOSSULFONAMIDAS;;;;;;
29350094;PRODUTOS QUÍMICOS ORGÂNICOS;29350094 - NIMESULIDA;;;;;;
29350095;PRODUTOS QUÍMICOS ORGÂNICOS;29350095 - BUMETANIDA;;;;;;
29350096;PRODUTOS QUÍMICOS ORGÂNICOS;29350096 - SULFAGUANIDINA;;;;;;
29350097;PRODUTOS QUÍMICOS ORGÂNICOS;29350097 - SULFLURAMIDA;;;;;;
29350099;PRODUTOS QUÍMICOS ORGÂNICOS;29350099 - OUTRAS SULFONAMIDAS;;;;;;
29351000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29352000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29353000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29354000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29355000;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359011;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359012;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359013;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359014;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359015;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359019;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359021;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359022;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359023;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359024;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359025;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359029;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359091;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359092;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359093;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359094;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359095;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359096;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359097;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29359099;PRODUTOS QUÍMICOS ORGÂNICOS;Novo NCM;;;;;;
29362111;PRODUTOS QUÍMICOS ORGÂNICOS;29362111 - VITAMINA A1 ÁLCOOL (RETINOL);;;;;;
29362112;PRODUTOS QUÍMICOS ORGÂNICOS;29362112 - ACETATO DE VITAMINA A1 ÁLCOOL;;;;;;
29362113;PRODUTOS QUÍMICOS ORGÂNICOS;29362113 - PALMITATO DE VITAMINA A1 ÁLCOOL;;;;;;
29362119;PRODUTOS QUÍMICOS ORGÂNICOS;29362119 - OUTROS DERIVADOS DA VITAMINA A1 ÁLCOOL;;;;;;
29362190;PRODUTOS QUÍMICOS ORGÂNICOS;29362190 - OUTRAS VITAMINAS A E SEUS DERIVADOS;;;;;;
29362210;PRODUTOS QUÍMICOS ORGÂNICOS;29362210 - CLORIDRATO DE VITAMINA B1;;;;;;
29362220;PRODUTOS QUÍMICOS ORGÂNICOS;29362220 - MONONITRATO DE VITAMINA B1;;;;;;
29362290;PRODUTOS QUÍMICOS ORGÂNICOS;29362290 - OUTRAS VITAMINAS B1 E SEUS DERIVADOS;;;;;;
29362310;PRODUTOS QUÍMICOS ORGÂNICOS;29362310 - VITAMINA B2 (RIBOFLAVINA);;;;;;
29362320;PRODUTOS QUÍMICOS ORGÂNICOS;29362320 - 5'-FOSFATO SÓDICO DE VITAMINA B2;;;;;;
29362390;PRODUTOS QUÍMICOS ORGÂNICOS;29362390 - OUTROS DERIVADOS DA VITAMINA B2;;;;;;
29362410;PRODUTOS QUÍMICOS ORGÂNICOS;29362410 - D-PANTOTENATO DE CÁLCIO;;;;;;
29362490;PRODUTOS QUÍMICOS ORGÂNICOS;29362490 - OUTROS DERIVADOS DA VITAMINA B3 OU B5;;;;;;
29362510;PRODUTOS QUÍMICOS ORGÂNICOS;29362510 - VITAMINA B6, NÃO MISTURADA;;;;;;
29362520;PRODUTOS QUÍMICOS ORGÂNICOS;29362520 - CLORIDRATO DE PIRIDOXINA, NÃO MISTURADO;;;;;;
29362590;PRODUTOS QUÍMICOS ORGÂNICOS;29362590 - OUTS DERIV. DA VITAMINA B6, NÃO MISTURADOS;;;;;;
29362610;PRODUTOS QUÍMICOS ORGÂNICOS;29362610 - VITAMINA B12 (CIANOCOBALAMINA);;;;;;
29362620;PRODUTOS QUÍMICOS ORGÂNICOS;29362620 - COBAMAMIDA NÃO MISTURADA;;;;;;
29362630;PRODUTOS QUÍMICOS ORGÂNICOS;29362630 - HIDROXOCOBALAMINA E SAIS, NÃO MISTURADOS;;;;;;
29362690;PRODUTOS QUÍMICOS ORGÂNICOS;29362690 - OUTROS DERIVADOS DA VITAMINA B12;;;;;;
29362710;PRODUTOS QUÍMICOS ORGÂNICOS;29362710 - VITAMINA C (ÁCIDO L- OU DL-ASCÓRBICO);;;;;;
29362720;PRODUTOS QUÍMICOS ORGÂNICOS;29362720 - ASCORBATO DE SÓDIO;;;;;;
29362790;PRODUTOS QUÍMICOS ORGÂNICOS;29362790 - OUTROS DERIVADOS DA VITAMINA C;;;;;;
29362811;PRODUTOS QUÍMICOS ORGÂNICOS;29362811 - D- OU DL-ALFA-TOCOFEROL, NÃO MISTURADOS;;;;;;
29362812;PRODUTOS QUÍMICOS ORGÂNICOS;29362812 - ACETATO DE D- / DL-ALFA-TOCOFEROL,Ñ MISTURADO;;;;;;
29362819;PRODUTOS QUÍMICOS ORGÂNICOS;29362819 - OUTROS DER.D/VITAMINA D-OU DL-ALFA TOCOFEROL;;;;;;
29362890;PRODUTOS QUÍMICOS ORGÂNICOS;29362890 - OUTRAS VITAMINAS E E SEUS DERIVADOS;;;;;;
29362911;PRODUTOS QUÍMICOS ORGÂNICOS;29362911 - VITAMINA B9 (ÁCIDO FÓLICO) E SEUS SAIS;;;;;;
29362919;PRODUTOS QUÍMICOS ORGÂNICOS;29362919 - OUTROS DERIVADOS DA VITAMINA B9;;;;;;
29362921;PRODUTOS QUÍMICOS ORGÂNICOS;29362921 - VITAMINA D3 (COLECALCIFEROL), NÃO MISTURADA;;;;;;
29362929;PRODUTOS QUÍMICOS ORGÂNICOS;29362929 - OUTRAS VITAMINAS D E SEUS DERIVADOS;;;;;;
29362931;PRODUTOS QUÍMICOS ORGÂNICOS;29362931 - VITAMINA H (BIOTINA), NÃO MISTURADA;;;;;;
29362939;PRODUTOS QUÍMICOS ORGÂNICOS;29362939 - OUTROS DERIVADOS DA VITAMINA H;;;;;;
29362940;PRODUTOS QUÍMICOS ORGÂNICOS;29362940 - VITAMINAS K E SEUS DERIVADOS, NÃO MISTURADOS;;;;;;
29362951;PRODUTOS QUÍMICOS ORGÂNICOS;29362951 - ÁCIDO NICOTÍNICO, NÃO MISTURADO;;;;;;
29362952;PRODUTOS QUÍMICOS ORGÂNICOS;29362952 - NICOTINAMIDA NÃO MISTURADA;;;;;;
29362953;PRODUTOS QUÍMICOS ORGÂNICOS;29362953 - NICOTINATO DE SÓDIO;;;;;;
29362959;PRODUTOS QUÍMICOS ORGÂNICOS;29362959 - OUTROS DERIVADOS DO ÁCIDO NICOTÍNICO;;;;;;
29362990;PRODUTOS QUÍMICOS ORGÂNICOS;29362990 - OUTRAS VITAMINAS E DERIVADOS, Ñ MISTURADOS;;;;;;
29369000;PRODUTOS QUÍMICOS ORGÂNICOS;29369000 - OUTS VITAMINAS,INCLUÍDOS CONCENTR.NATURAIS;;;;;;
29371100;PRODUTOS QUÍMICOS ORGÂNICOS;29371100 - SOMATOTROP.,SEUS DERIV./ANÁLOGOS ESTRUTUR.;;;;;;
29371200;PRODUTOS QUÍMICOS ORGÂNICOS;29371200 - INSULINA E SEUS SAIS;;;;;;
29371910;PRODUTOS QUÍMICOS ORGÂNICOS;29371910 - ACTH (CORTICOTROPINA);;;;;;
29371920;PRODUTOS QUÍMICOS ORGÂNICOS;29371920 - HCG (GONADOTROPINA CORIÔNICA);;;;;;
29371930;PRODUTOS QUÍMICOS ORGÂNICOS;29371930 - PMSG (GONADOTROPINA SÉRICA);;;;;;
29371940;PRODUTOS QUÍMICOS ORGÂNICOS;29371940 - MENOTROPINAS;;;;;;
29371950;PRODUTOS QUÍMICOS ORGÂNICOS;29371950 - OXITOCINA;;;;;;
29371990;PRODUTOS QUÍMICOS ORGÂNICOS;29371990 - OUTS.HORM.POLIP.PROT.GLIC.DER.ANÁLOGO ESTR.;;;;;;
29372110;PRODUTOS QUÍMICOS ORGÂNICOS;29372110 - CORTISONA;;;;;;
29372120;PRODUTOS QUÍMICOS ORGÂNICOS;29372120 - HIDROCORTISONA;;;;;;
29372130;PRODUTOS QUÍMICOS ORGÂNICOS;29372130 - PREDNISONA (DEIDROCORTISONA);;;;;;
29372140;PRODUTOS QUÍMICOS ORGÂNICOS;29372140 - PREDNISOLONA (DEIDROIDROCORTISONA);;;;;;
29372210;PRODUTOS QUÍMICOS ORGÂNICOS;29372210 - DEXAMETASONA E SEUS ACETATOS;;;;;;
29372221;PRODUTOS QUÍMICOS ORGÂNICOS;29372221 - ACETONIDA DA TRIANCINOLONA;;;;;;
29372229;PRODUTOS QUÍMICOS ORGÂNICOS;29372229 - OUTROS TRIANCINOLONA E SEUS DERIVADOS;;;;;;
29372231;PRODUTOS QUÍMICOS ORGÂNICOS;29372231 - VALERATO DE DIFLUCORTOLONA;;;;;;
29372239;PRODUTOS QUÍMICOS ORGÂNICOS;29372239 - OUTROS DERIVADOS DE FLUOCORTOLONA;;;;;;
29372290;PRODUTOS QUÍMICOS ORGÂNICOS;29372290 - OUTS DER.HAL.D/HORM.CORTICOSSUPRA-RENAIS;;;;;;
29372310;PRODUTOS QUÍMICOS ORGÂNICOS;29372310 - MEDROXIPROGESTERONA E SEUS DERIVADOS;;;;;;
29372321;PRODUTOS QUÍMICOS ORGÂNICOS;29372321 - L-NORGESTREL (LEVONORGESTREL);;;;;;
29372322;PRODUTOS QUÍMICOS ORGÂNICOS;29372322 - DL-NORGESTREL;;;;;;
29372329;PRODUTOS QUÍMICOS ORGÂNICOS;29372329 - OUTS.COMP.DO NORGESTREL E SEUS DERIVADOS;;;;;;
29372331;PRODUTOS QUÍMICOS ORGÂNICOS;29372331 - ESTRIOL E SEU SUCCINATO;;;;;;
29372339;PRODUTOS QUÍMICOS ORGÂNICOS;29372339 - OUTROS ÉSTERES E SAIS DO ESTRIOL;;;;;;
29372341;PRODUTOS QUÍMICOS ORGÂNICOS;29372341 - HEMISSUCCINATO DE ESTRADIOL;;;;;;
29372342;PRODUTOS QUÍMICOS ORGÂNICOS;29372342 - FEMPROP.D/ESTRADIOL(17-(3 FENIL.)DE ESTRADIOL);;;;;;
29372349;PRODUTOS QUÍMICOS ORGÂNICOS;29372349 - OUTS.ÉSTERES,SAIS,DERIVAD.DE ESTR.,ESTRADIOL;;;;;;
29372351;PRODUTOS QUÍMICOS ORGÂNICOS;29372351 - ALILESTRENOL;;;;;;
29372359;PRODUTOS QUÍMICOS ORGÂNICOS;29372359 - OUTROS ÉSTERES E SAIS DO ALILESTRENOL;;;;;;
29372360;PRODUTOS QUÍMICOS ORGÂNICOS;29372360 - DESOGESTREL;;;;;;
29372370;PRODUTOS QUÍMICOS ORGÂNICOS;29372370 - LINESTRENOL;;;;;;
29372391;PRODUTOS QUÍMICOS ORGÂNICOS;29372391 - ACETATO DE ETINODIOL;;;;;;
29372392;PRODUTOS QUÍMICOS ORGÂNICOS;29372392 - GESTODENO;;;;;;
29372399;PRODUTOS QUÍMICOS ORGÂNICOS;29372399 - OUTROS ESTROGÊNIOS E PROGESTOGÊNIOS;;;;;;
29372910;PRODUTOS QUÍMICOS ORGÂNICOS;29372910 - METILPREDNISOLONA E SEUS DERIVADOS;;;;;;
29372920;PRODUTOS QUÍMICOS ORGÂNICOS;29372920 - 21-SUCCINATO SÓDICO DE HIDROCORTISONA;;;;;;
29372931;PRODUTOS QUÍMICOS ORGÂNICOS;29372931 - ACETATO DE CIPROTERONA;;;;;;
29372939;PRODUTOS QUÍMICOS ORGÂNICOS;29372939 - OUTS.COMP.DE CIPROTERONA E SEUS DERIVADOS;;;;;;
29372940;PRODUTOS QUÍMICOS ORGÂNICOS;29372940 - MESTEROLONA E SEUS DERIVADOS;;;;;;
29372950;PRODUTOS QUÍMICOS ORGÂNICOS;29372950 - ESPIRONOLACTONA;;;;;;
29372960;PRODUTOS QUÍMICOS ORGÂNICOS;29372960 - DEFLAZACORTE;;;;;;
29372990;PRODUTOS QUÍMICOS ORGÂNICOS;29372990 - OUTS.HORM.CORTICOSSUPRA-RENAIS,DERIVADOS;;;;;;
29375000;PRODUTOS QUÍMICOS ORGÂNICOS;29375000 - PROSTAGLANDINAS,TROMBOXANAS ,LEUCOTRIENOS;;;;;;
29379010;PRODUTOS QUÍMICOS ORGÂNICOS;29379010 - TIRATRICOL (TRIAC) E SEU SAL SÓDICO;;;;;;
29379030;PRODUTOS QUÍMICOS ORGÂNICOS;29379030 - LEVOTIROXINA SÓDICA;;;;;;
29379040;PRODUTOS QUÍMICOS ORGÂNICOS;29379040 - LIOTIRONINA SÓDICA;;;;;;
29379090;PRODUTOS QUÍMICOS ORGÂNICOS;29379090 - OUTROS;;;;;;
29381000;PRODUTOS QUÍMICOS ORGÂNICOS;29381000 - RUTOSÍDIO (RUTINA) E SEUS DERIVADOS;;;;;;
29389010;PRODUTOS QUÍMICOS ORGÂNICOS;29389010 - DESLANOSÍDIO;;;;;;
29389020;PRODUTOS QUÍMICOS ORGÂNICOS;29389020 - ESTEVIOSÍDIO;;;;;;
29389090;PRODUTOS QUÍMICOS ORGÂNICOS;29389090 - OUTS.HETEROSÍDIOS,SAIS,ÉTERES,ÉSTERES, DER.;;;;;;
29391110;PRODUTOS QUÍMICOS ORGÂNICOS;29391110 - CONCENTRADOS DE PALHA DE PAPOULA;;;;;;
29391121;PRODUTOS QUÍMICOS ORGÂNICOS;29391121 - BUPRENORFINA E SEUS SAIS;;;;;;
29391122;PRODUTOS QUÍMICOS ORGÂNICOS;29391122 - CODEÍNA E SEUS SAIS;;;;;;
29391123;PRODUTOS QUÍMICOS ORGÂNICOS;29391123 - DIIDROCODEÍNA E SEUS SAIS;;;;;;
29391131;PRODUTOS QUÍMICOS ORGÂNICOS;29391131 - ETILMORFINA E SEUS SAIS;;;;;;
29391132;PRODUTOS QUÍMICOS ORGÂNICOS;29391132 - ETORFINA E SEUS SAIS;;;;;;
29391140;PRODUTOS QUÍMICOS ORGÂNICOS;29391140 - FOLCODINA E SEUS SAIS;;;;;;
29391151;PRODUTOS QUÍMICOS ORGÂNICOS;29391151 - HEROÍNA E SEUS SAIS;;;;;;
29391152;PRODUTOS QUÍMICOS ORGÂNICOS;29391152 - HIDROCODONA E SEUS SAIS;;;;;;
29391153;PRODUTOS QUÍMICOS ORGÂNICOS;29391153 - HIDROMORFONA E SEUS SAIS;;;;;;
29391161;PRODUTOS QUÍMICOS ORGÂNICOS;29391161 - MORFINA;;;;;;
29391162;PRODUTOS QUÍMICOS ORGÂNICOS;29391162 - CLORIDRATO E SULFATO DE MORFINA;;;;;;
29391169;PRODUTOS QUÍMICOS ORGÂNICOS;29391169 - OUTROS DERIVADOS DE MORFINA E SEUS SAIS;;;;;;
29391170;PRODUTOS QUÍMICOS ORGÂNICOS;29391170 - NICOMORFINA E SEUS SAIS;;;;;;
29391181;PRODUTOS QUÍMICOS ORGÂNICOS;29391181 - OXICODONA E SEUS SAIS;;;;;;
29391182;PRODUTOS QUÍMICOS ORGÂNICOS;29391182 - OXIMORFONA E SEUS SAIS;;;;;;
29391191;PRODUTOS QUÍMICOS ORGÂNICOS;29391191 - TEBACONA E SEUS SAIS;;;;;;
29391192;PRODUTOS QUÍMICOS ORGÂNICOS;29391192 - TEBAÍNA E SEUS SAIS;;;;;;
29391900;PRODUTOS QUÍMICOS ORGÂNICOS;29391900 - OUTS.COMP.D/ALCALÓIDES D/ÓPIO,DERIV.E SAIS;;;;;;
29392000;PRODUTOS QUÍMICOS ORGÂNICOS;29392000 - ALCALÓIDES DA QUINA SEUS DERIVADOS E SAIS;;;;;;
29393010;PRODUTOS QUÍMICOS ORGÂNICOS;29393010 - CAFEÍNA;;;;;;
29393020;PRODUTOS QUÍMICOS ORGÂNICOS;29393020 - SAIS DA CAFEÍNA;;;;;;
29394100;PRODUTOS QUÍMICOS ORGÂNICOS;29394100 - EFEDRINA E SEUS SAIS;;;;;;
29394200;PRODUTOS QUÍMICOS ORGÂNICOS;29394200 - PSEUDOEFEDRINA E SEUS SAIS;;;;;;
29394300;PRODUTOS QUÍMICOS ORGÂNICOS;29394300 - CATINA (DCI) E SEUS SAIS;;;;;;
29394400;PRODUTOS QUÍMICOS ORGÂNICOS;29394400 - NOREFEDRINA E SEUS SAÍS;;;;;;
29394900;PRODUTOS QUÍMICOS ORGÂNICOS;29394900 - OUTROS COMPOSTOS EFEDRINAS E SEUS SAIS;;;;;;
29395100;PRODUTOS QUÍMICOS ORGÂNICOS;29395100 - FENETILINA (DCI) E SEUS SAIS;;;;;;
29395910;PRODUTOS QUÍMICOS ORGÂNICOS;29395910 - TEOFILINA;;;;;;
29395920;PRODUTOS QUÍMICOS ORGÂNICOS;29395920 - AMINOFILINA;;;;;;
29395990;PRODUTOS QUÍMICOS ORGÂNICOS;29395990 - OUTS.COMP.TEOFILINA E AMINOFILINA,DERIV.E SAIS;;;;;;
29396100;PRODUTOS QUÍMICOS ORGÂNICOS;29396100 - ERGOMETRINA E SEUS SAIS;;;;;;
29396200;PRODUTOS QUÍMICOS ORGÂNICOS;29396200 - ERGOTAMINA E SEUS SAIS;;;;;;
29396300;PRODUTOS QUÍMICOS ORGÂNICOS;29396300 - ÁCIDO LISÉRGICO E SEUS SAIS;;;;;;
29396911;PRODUTOS QUÍMICOS ORGÂNICOS;29396911 - MALEATO DE METILERGOMETRINA;;;;;;
29396919;PRODUTOS QUÍMICOS ORGÂNICOS;29396919 - OUTS.DERIVADOS DA ERGOMETRINA E SEUS SAIS;;;;;;
29396921;PRODUTOS QUÍMICOS ORGÂNICOS;29396921 - MESILATO DE DIIDROERGOTAMINA;;;;;;
29396929;PRODUTOS QUÍMICOS ORGÂNICOS;29396929 - OUTS.DERIVADOS DA ERGOTAMINA E SEUS SAIS;;;;;;
29396931;PRODUTOS QUÍMICOS ORGÂNICOS;29396931 - MESILATO DE DIIDROERGOCORNINA;;;;;;
